Tertiary control power Daily;;;;;;;;
;;;;;;;;
Date;Time;Description;Power offered MW;Power allocated MW;Price CHF/MW;;;
13.05.2016;04:00 - 08:00;TRL-_s_04-08;6;6;4.5;0.0045;0.0045;0.0045
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;5.8;0.0058;0.0058;0.0058
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;6.5;0.0065;0.0065;0.0065
13.05.2016;04:00 - 08:00;TRL-_s_04-08;15;15;6.8;0.0068;0.0068;0.0068
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;7;0.007;0.007;0.007
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;7.5;0.0075;0.0075;0.0075
13.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;7.8;0.0078;0.0078;0.0078
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;0;7.8;0.0078;0.0078;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;20;20;8;0.008;0.008;0.008
13.05.2016;04:00 - 08:00;TRL-_s_04-08;8;8;8.1;0.0081;0.0081;0.0081
13.05.2016;04:00 - 08:00;TRL-_s_04-08;100;50;8.8;0.0088;0.0088;0.0088
13.05.2016;04:00 - 08:00;TRL-_s_04-08;9;0;8.8;0.0088;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;9.9;0.0099;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;11.9;0.0119;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;0;20;0.02;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;20;0;28;0.028;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;80;0;34.2;0.0342;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;10;0;48.29;0.04829;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;100;0;142;0.142;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.0088;0
13.05.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.0088;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;1.8;0.0018;0.0018;0.0018
13.05.2016;08:00 - 12:00;TRL-_s_08-12;15;15;1.8;0.0018;0.0018;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;8;8;2;0.002;0.002;0.002
13.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2.2;0.0022;0.0022;0.0022
13.05.2016;08:00 - 12:00;TRL-_s_08-12;9;9;2.3;0.0023;0.0023;0.0023
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2.3;0.0023;0.0023;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2.4;0.0024;0.0024;0.0024
13.05.2016;08:00 - 12:00;TRL-_s_08-12;7;7;2.4;0.0024;0.0024;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2.5;0.0025;0.0025;0.0025
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2.8;0.0028;0.0028;0.0028
13.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2.8;0.0028;0.0028;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;5;0;2.9;0.0029;0.0028;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;20;0;3;0.003;0.0028;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;3.2;0.0032;0.0028;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;100;51;3.22;0.00322;0.00322;0.00322
13.05.2016;08:00 - 12:00;TRL-_s_08-12;5;0;4.9;0.0049;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;8;0.008;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;20;0;11.4;0.0114;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;20;0;12;0.012;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;70;0;48;0.048;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;100;0;50;0.05;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00322;0
13.05.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00322;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;8;8;2;0.002;0.002;0.002
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3.8;0.0038;0.0038;0.0038
13.05.2016;12:00 - 16:00;TRL-_s_12-16;7;7;3.85;0.00385;0.00385;0.00385
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;4;0.004;0.004;0.004
13.05.2016;12:00 - 16:00;TRL-_s_12-16;9;9;4.2;0.0042;0.0042;0.0042
13.05.2016;12:00 - 16:00;TRL-_s_12-16;15;15;4.3;0.0043;0.0043;0.0043
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;4.5;0.0045;0.0045;0.0045
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;10;4.8;0.0048;0.0048;0.0048
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;4.8;0.0048;0.0048;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;5;0.005;0.0048;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;5;0.005;0.0048;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;20;20;5;0.005;0.005;0.005
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;5.2;0.0052;0.0052;0.0052
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;5.5;0.0055;0.0052;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;100;51;5.82;0.00582;0.00582;0.00582
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;6;0.006;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;8.9;0.0089;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;10;0.01;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;20;0;20.4;0.0204;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;20;0;28;0.028;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;70;0;48;0.048;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;100;0;142;0.142;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.00582;0
13.05.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.00582;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;8;8;2;0.002;0.002;0.002
13.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2.5;0.0025;0.0025;0.0025
13.05.2016;16:00 - 20:00;TRL-_s_16-20;15;15;2.8;0.0028;0.0028;0.0028
13.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2.8;0.0028;0.0028;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;65;65;3.3;0.0033;0.0033;0.0033
13.05.2016;16:00 - 20:00;TRL-_s_16-20;9;9;3.3;0.0033;0.0033;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;10;3.4;0.0034;0.0034;0.0034
13.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;3.8;0.0038;0.0038;0.0038
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;10;3.8;0.0038;0.0038;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;3.9;0.0039;0.0039;0.0039
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;10;4;0.004;0.004;0.004
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;4.2;0.0042;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;6;0;4.5;0.0045;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;4.5;0.0045;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;20;0;5;0.005;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;5;0;7.9;0.0079;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;10;0.01;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;20;0;12;0.012;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;20;0;15;0.015;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;70;0;48;0.048;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;100;0;50;0.05;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;100;0;120;0.12;0.004;0
13.05.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.004;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;15;15;2.8;0.0028;0.0028;0.0028
13.05.2016;20:00 - 00:00;TRL-_s_20-24;9;9;3.2;0.0032;0.0032;0.0032
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;3.8;0.0038;0.0038;0.0038
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;10;4.2;0.0042;0.0042;0.0042
13.05.2016;20:00 - 00:00;TRL-_s_20-24;8;0;4.3;0.0043;0.0042;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;65;65;4.4;0.0044;0.0044;0.0044
13.05.2016;20:00 - 00:00;TRL-_s_20-24;6;6;4.5;0.0045;0.0045;0.0045
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;4.5;0.0045;0.0045;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;4.8;0.0048;0.0048;0.0048
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;4.9;0.0049;0.0049;0.0049
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;5;0.005;0.0049;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;20;20;5;0.005;0.005;0.005
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;5.5;0.0055;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;5.5;0.0055;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;6;0.006;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;6.5;0.0065;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;8.9;0.0089;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;10;0.01;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;20;0;12;0.012;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;20;0;39.9;0.0399;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;70;0;48;0.048;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;100;0;49;0.049;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;100;0;56;0.056;0.005;0
13.05.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.005;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;20;20;6;0.006;0.006;0.006
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;6;0.006;0.006;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;7;0.007;0.007;0.007
14.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;7;0.007;0.007;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;7;0.007;0.007;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;20;20;7.8;0.0078;0.0078;0.0078
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;8;0.008;0.008;0.008
14.05.2016;00:00 - 04:00;TRL-_s_00-04;6;6;9;0.009;0.009;0.009
14.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;9.7;0.0097;0.0097;0.0097
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;9.8;0.0098;0.0098;0.0098
14.05.2016;00:00 - 04:00;TRL-_s_00-04;7;7;9.9;0.0099;0.0099;0.0099
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10;0.01;0.01;0.01
14.05.2016;00:00 - 04:00;TRL-_s_00-04;8;8;12.4;0.0124;0.0124;0.0124
14.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;12.9;0.0129;0.0129;0.0129
14.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;13.3;0.0133;0.0133;0.0133
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;0;15;0.015;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;5;0;18.9;0.0189;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;10;0;20;0.02;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;100;0;36;0.036;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;20;0;40;0.04;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;80;0;41.2;0.0412;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;100;0;90;0.09;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0133;0
14.05.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0133;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;6;0.006;0.006;0.006
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;7;0.007;0.007;0.007
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;7;0.007;0.007;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;20;20;7.8;0.0078;0.0078;0.0078
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;9;0.009;0.009;0.009
14.05.2016;04:00 - 08:00;TRL-_s_04-08;7;0;9.9;0.0099;0.009;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;10;0.01;0.01;0.01
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;10;0.01;0.01;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;10.8;0.0108;0.0108;0.0108
14.05.2016;04:00 - 08:00;TRL-_s_04-08;65;65;11;0.011;0.011;0.011
14.05.2016;04:00 - 08:00;TRL-_s_04-08;20;0;12;0.012;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;12.4;0.0124;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;12.9;0.0129;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;6;0;15.6;0.0156;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;17.6;0.0176;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;5;0;18.9;0.0189;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;0;20;0.02;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;8;0;21;0.021;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;10;0;30;0.03;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;80;0;34.2;0.0342;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;100;0;38;0.038;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;20;0;40;0.04;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;100;0;142;0.142;0.011;0
14.05.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.011;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;1;0.001;0.001;0.001
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2;0.002;0.002;0.002
14.05.2016;08:00 - 12:00;TRL-_s_08-12;20;20;2;0.002;0.002;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;65;65;3.3;0.0033;0.0033;0.0033
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;5;0.005;0.005;0.005
14.05.2016;08:00 - 12:00;TRL-_s_08-12;20;20;7.8;0.0078;0.0078;0.0078
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;10;8;0.008;0.008;0.008
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;9.5;0.0095;0.0095;0.0095
14.05.2016;08:00 - 12:00;TRL-_s_08-12;6;0;9.5;0.0095;0.0095;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;5;9.7;0.0097;0.0097;0.0097
14.05.2016;08:00 - 12:00;TRL-_s_08-12;7;0;9.9;0.0099;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;10;0.01;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;10;0.01;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;10.8;0.0108;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;0;11.9;0.0119;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;0;12.2;0.0122;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;8;0;14;0.014;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;5;0;14.9;0.0149;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;20;0.02;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;10;0;20;0.02;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;20;0;40;0.04;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;100;0;42;0.042;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;70;0;48;0.048;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;100;0;87;0.087;0.0097;0
14.05.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.0097;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;2;0.002;0.002;0.002
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3;0.003;0.003;0.003
14.05.2016;12:00 - 16:00;TRL-_s_12-16;20;20;4.8;0.0048;0.0048;0.0048
14.05.2016;12:00 - 16:00;TRL-_s_12-16;20;20;5;0.005;0.005;0.005
14.05.2016;12:00 - 16:00;TRL-_s_12-16;65;65;6;0.006;0.006;0.006
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;10;6;0.006;0.006;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;9.5;0.0095;0.006;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;10;10;0.01;0.01;0.01
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;10;10;0.01;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;7;0;12;0.012;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;12;0.012;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;12.2;0.0122;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;15.9;0.0159;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;8;0;18;0.018;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;18.8;0.0188;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;6;0;19;0.019;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;20;0.02;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;25.9;0.0259;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;5;0;26.4;0.0264;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;10;0;30;0.03;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;20;0;40;0.04;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;70;0;48;0.048;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;100;0;48;0.048;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;100;0;142;0.142;0.01;0
14.05.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.01;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2;0.002;0.002;0.002
14.05.2016;16:00 - 20:00;TRL-_s_16-20;20;20;2;0.002;0.002;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;3;0.003;0.003;0.003
14.05.2016;16:00 - 20:00;TRL-_s_16-20;65;65;3.3;0.0033;0.0033;0.0033
14.05.2016;16:00 - 20:00;TRL-_s_16-20;20;20;3.8;0.0038;0.0038;0.0038
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;10;5;0.005;0.005;0.005
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;8;0.008;0.008;0.008
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;8.6;0.0086;0.0086;0.0086
14.05.2016;16:00 - 20:00;TRL-_s_16-20;8;0;9;0.009;0.0086;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;9.5;0.0095;0.0095;0.0095
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;5;9.9;0.0099;0.0099;0.0099
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;10;0.01;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;10;0.01;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;6;0;11;0.011;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;0;13.4;0.0134;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;5;0;15.9;0.0159;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;18.8;0.0188;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;20;0.02;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;10;0;20;0.02;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;20;0;40;0.04;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;70;0;48;0.048;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;100;0;60;0.06;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;100;0;70;0.07;0.0099;0
14.05.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.0099;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;20;20;2;0.002;0.002;0.002
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;3;0.003;0.003;0.003
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;5;4;0.004;0.004;0.004
14.05.2016;20:00 - 00:00;TRL-_s_20-24;65;65;4.4;0.0044;0.0044;0.0044
14.05.2016;20:00 - 00:00;TRL-_s_20-24;20;20;4.8;0.0048;0.0048;0.0048
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;10;6;0.006;0.006;0.006
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;10;6;0.006;0.006;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;10;7;0.007;0.007;0.007
14.05.2016;20:00 - 00:00;TRL-_s_20-24;6;0;7;0.007;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;7;0.007;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;8;0.008;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;8;0;8.2;0.0082;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;8.6;0.0086;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;9;0.009;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;7;0;9.9;0.0099;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;10;0.01;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;10;0.01;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;11.6;0.0116;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;12.9;0.0129;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;18.8;0.0188;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;5;0;18.9;0.0189;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;10;0;20;0.02;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;20;0;40;0.04;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;70;0;48;0.048;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;100;0;49;0.049;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;100;0;56;0.056;0.007;0
14.05.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.007;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;20;20;4;0.004;0.004;0.004
15.05.2016;00:00 - 04:00;TRL-_s_00-04;15;15;7.8;0.0078;0.0078;0.0078
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;8;0.008;0.008;0.008
15.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;9.6;0.0096;0.0096;0.0096
15.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;9.7;0.0097;0.0097;0.0097
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;9.8;0.0098;0.0098;0.0098
15.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;10;0.01;0.01;0.01
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;12;0.012;0.012;0.012
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;12;0.012;0.012;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;7;7;12;0.012;0.012;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;6;6;14;0.014;0.014;0.014
15.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;15.9;0.0159;0.0159;0.0159
15.05.2016;00:00 - 04:00;TRL-_s_00-04;5;5;19.6;0.0196;0.0196;0.0196
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;20;0.02;0.02;0.02
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;10;33;0.033;0.033;0.033
15.05.2016;00:00 - 04:00;TRL-_s_00-04;8;8;34;0.034;0.034;0.034
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;0;40;0.04;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;20;0;80;0.08;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;100;0;93;0.093;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;10;0;110;0.11;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;100;0;120;0.12;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;80;0;178;0.178;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;100;0;199;0.199;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.034;0
15.05.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.034;0
15.05.2016;04:00 - 08:00;TRL-_s_04-08;15;15;7.8;0.0078;0.0078;0.0078
15.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;8;0.008;0.008;0.008
15.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;8.8;0.0088;0.0088;0.0088
15.05.2016;04:00 - 08:00;TRL-_s_04-08;10;10;9.8;0.0098;0.0098;0.0098
15.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;9.9;0.0099;0.0099;0.0099
15.05.2016;04:00 - 08:00;TRL-_s_04-08;7;7;10;0.01;0.01;0.01
15.05.2016;04:00 - 08:00;TRL-_s_04-08;5;5;10;0.01;0.01;0
15.05.2016;04:00 - 08:00;TRL-_s_04-08;20;20;10;0.01;0.01;0
